PlantID,MarketID,Product,DistanceKm,TransportCostPerUnit
P031,M079,SKU_E,1709,35.83
P049,M028,SKU_C,1338,27.42
P057,M022,SKU_E,1327,27.54
P085,M086,SKU_B,1707,34.82
P069,M028,SKU_C,883,19.79
P053,M055,SKU_D,111,2.84
P013,M091,SKU_C,1065,23.21
P024,M016,SKU_D,1336,27.7
P027,M058,SKU_A,1559,32.02
P054,M095,SKU_E,1351,28.44
P048,M005,SKU_A,658,14.91
P057,M066,SKU_A,1923,39.24
P074,M067,SKU_C,284,7.55
P068,M089,SKU_D,1481,30.55
P002,M098,SKU_D,1614,32.91
P022,M002,SKU_D,261,6.31
P069,M054,SKU_C,788,18.02
P014,M086,SKU_E,761,18.2
P011,M052,SKU_E,1738,36.05
P061,M017,SKU_C,1215,26.0
P014,M089,SKU_B,977,22.02
P071,M058,SKU_D,775,18.31
P079,M028,SKU_B,1517,31.0
P021,M031,SKU_C,567,12.98
P071,M073,SKU_B,795,17.69
P050,M098,SKU_A,223,7.1
P054,M049,SKU_C,475,10.86
P018,M048,SKU_B,407,10.51
P037,M017,SKU_A,1815,37.15
P011,M030,SKU_E,413,8.9
P008,M014,SKU_C,1567,33.85
P052,M027,SKU_D,396,9.1
P020,M090,SKU_E,586,14.3
P029,M027,SKU_C,352,8.93
P020,M014,SKU_C,1128,24.49
P083,M054,SKU_D,933,21.15
P027,M012,SKU_E,1116,24.09
P074,M061,SKU_A,1499,31.44
P084,M003,SKU_B,1874,39.5
P062,M008,SKU_D,1927,41.21
P093,M031,SKU_C,1555,33.77
P063,M032,SKU_C,244,5.53
P002,M002,SKU_C,729,16.18
P073,M031,SKU_D,996,21.97
P018,M064,SKU_E,1542,33.37
P057,M072,SKU_C,1480,32.38
P098,M006,SKU_C,1116,23.92
P054,M007,SKU_E,1727,37.46
P080,M062,SKU_E,984,20.67
P094,M100,SKU_B,1865,40.24
P044,M012,SKU_C,1086,24.66
P086,M008,SKU_B,1510,33.15
P048,M064,SKU_A,904,20.62
P026,M100,SKU_D,884,19.42
P024,M024,SKU_D,1913,39.84
P033,M015,SKU_A,1531,31.53
P060,M065,SKU_A,493,11.42
P088,M060,SKU_B,746,16.61
P060,M029,SKU_C,191,5.69
P076,M052,SKU_B,173,4.18
P062,M037,SKU_C,366,10.16
P089,M037,SKU_C,942,21.67
P064,M059,SKU_E,752,16.41
P079,M019,SKU_E,848,17.69
P061,M033,SKU_A,1542,32.64
P059,M053,SKU_C,1891,39.13
P094,M072,SKU_A,1667,34.46
P036,M052,SKU_C,1006,22.07
P091,M089,SKU_D,1551,31.9
P004,M018,SKU_B,1915,39.05
P028,M019,SKU_A,1429,31.23
P030,M030,SKU_C,1228,25.18
P015,M094,SKU_B,329,9.58
P070,M024,SKU_B,1256,25.95
P059,M099,SKU_C,759,18.04
P015,M059,SKU_D,1568,33.41
P053,M060,SKU_E,402,11.0
P096,M040,SKU_C,1813,38.31
P024,M030,SKU_A,1838,39.37
P026,M010,SKU_D,1038,21.33
P054,M072,SKU_C,1867,37.85
P100,M037,SKU_C,483,12.56
P073,M080,SKU_D,614,14.24
P047,M054,SKU_B,949,21.76
P008,M056,SKU_A,862,19.21
P012,M021,SKU_B,1628,34.34
P096,M061,SKU_D,1517,32.0
P016,M010,SKU_D,816,17.11
P099,M004,SKU_A,1551,32.68
P021,M037,SKU_B,508,11.84
P085,M074,SKU_E,1208,25.86
P058,M087,SKU_B,1838,39.13
P046,M012,SKU_A,493,10.89
P093,M023,SKU_A,1179,24.73
P041,M079,SKU_D,951,20.79
P060,M043,SKU_B,1768,37.9
P063,M066,SKU_E,1357,29.73
P027,M076,SKU_D,1992,41.86
P002,M047,SKU_A,677,14.96
P073,M026,SKU_B,1624,33.39
P038,M043,SKU_E,1161,24.11
P082,M057,SKU_D,956,21.3
P046,M097,SKU_E,596,13.02
P048,M082,SKU_A,1909,39.81
P004,M009,SKU_D,1878,38.96
P038,M042,SKU_B,1739,37.16
P017,M070,SKU_D,282,7.77
P070,M091,SKU_D,612,12.79
P051,M089,SKU_A,1828,38.08
P074,M082,SKU_E,1248,26.51
P070,M041,SKU_E,865,19.07
P085,M060,SKU_B,1175,26.05
P059,M051,SKU_B,1110,22.8
P009,M025,SKU_B,693,14.89
P019,M019,SKU_E,1389,28.57
P090,M017,SKU_E,1951,41.91
P008,M078,SKU_C,491,11.96
P079,M076,SKU_C,1456,31.37
P084,M073,SKU_C,497,12.37
P093,M089,SKU_C,1465,31.2
P054,M085,SKU_B,893,18.38
P032,M061,SKU_A,887,20.64
P071,M010,SKU_E,1972,41.36
P059,M099,SKU_C,759,18.04
P062,M053,SKU_B,1061,22.05
P073,M078,SKU_B,1155,24.07
P096,M050,SKU_C,382,9.39
P089,M019,SKU_E,410,11.13
P023,M058,SKU_B,114,3.39
P015,M035,SKU_C,855,18.18
P014,M099,SKU_E,787,16.68
P055,M023,SKU_E,419,9.2
P058,M052,SKU_C,1086,23.74
P077,M024,SKU_A,425,11.18
P058,M023,SKU_B,671,15.39
P004,M036,SKU_A,1976,40.42
P099,M052,SKU_E,177,4.8
P097,M099,SKU_B,1362,28.11
P071,M068,SKU_D,140,4.19
P020,M019,SKU_C,1786,37.21
P075,M022,SKU_C,329,9.52
P087,M090,SKU_B,1886,39.31
P025,M004,SKU_C,641,13.95
P059,M068,SKU_B,169,4.24
P052,M089,SKU_D,1570,33.8
P090,M095,SKU_E,1427,31.47
P054,M025,SKU_A,1812,38.7
P027,M082,SKU_D,420,9.17
P032,M054,SKU_C,227,5.64
P027,M060,SKU_D,1400,29.32
P060,M010,SKU_B,1192,26.78
P075,M089,SKU_E,1394,28.75
P089,M094,SKU_A,511,12.17
P008,M004,SKU_B,1797,38.68
P089,M021,SKU_E,1205,24.97
P055,M025,SKU_C,1210,25.77
P085,M043,SKU_C,1773,36.91
P083,M024,SKU_A,1532,32.36
P089,M034,SKU_A,699,16.27
P026,M036,SKU_D,1748,36.69
P085,M073,SKU_C,1856,39.43
P071,M073,SKU_D,656,13.74
P040,M024,SKU_E,946,20.4
P096,M054,SKU_E,1913,39.69
P084,M097,SKU_E,1018,21.6
P053,M004,SKU_C,1703,34.86
P097,M052,SKU_A,468,9.9
P004,M002,SKU_E,450,11.04
P026,M092,SKU_A,1790,37.32
P013,M075,SKU_A,1918,39.49
P100,M099,SKU_B,783,17.17
P085,M099,SKU_D,615,13.2
P002,M047,SKU_E,122,4.85
P090,M089,SKU_D,1192,24.98
P025,M053,SKU_C,1613,34.11
P033,M016,SKU_A,712,15.61
P072,M030,SKU_C,1114,24.88
P010,M093,SKU_E,306,8.63
P057,M033,SKU_D,505,12.16
P042,M072,SKU_C,825,17.05
P020,M086,SKU_B,1421,29.47
P003,M043,SKU_E,1201,24.7
P016,M081,SKU_E,1457,31.87
P098,M003,SKU_D,736,15.71
P003,M011,SKU_A,1737,36.27
P045,M078,SKU_B,1048,22.41
P014,M039,SKU_A,1654,35.67
P020,M011,SKU_E,1127,25.02
P004,M054,SKU_E,657,14.67
P099,M066,SKU_D,445,11.69
P046,M076,SKU_A,322,7.47
P057,M076,SKU_B,212,4.98
P076,M091,SKU_E,1960,41.9
P078,M031,SKU_A,1272,28.06
P070,M071,SKU_C,1206,24.71
P053,M036,SKU_C,1806,38.97
P043,M054,SKU_B,1976,41.16
P050,M048,SKU_E,445,10.22
P086,M014,SKU_E,653,15.15
P013,M070,SKU_D,1783,36.32
P074,M012,SKU_E,948,21.07
P026,M047,SKU_D,1698,36.11
P039,M067,SKU_B,370,9.61
P012,M027,SKU_B,1582,34.19
P025,M051,SKU_E,1431,31.43
P070,M004,SKU_A,381,9.96
P073,M083,SKU_C,430,11.45
P035,M073,SKU_E,1236,26.03
P060,M047,SKU_E,1457,29.67
P017,M022,SKU_A,1804,38.12
P013,M024,SKU_D,703,14.89
P012,M056,SKU_C,1502,31.96
P010,M007,SKU_A,1845,39.82
P019,M094,SKU_A,189,5.43
P009,M002,SKU_A,884,19.7
P043,M031,SKU_A,1008,20.72
P029,M064,SKU_D,1490,30.66
P041,M043,SKU_E,618,13.41
P038,M095,SKU_B,480,12.24
P026,M015,SKU_A,1830,38.25
P006,M001,SKU_C,459,10.23
P002,M099,SKU_E,662,15.51
P092,M094,SKU_C,1325,27.79
P041,M038,SKU_B,1365,29.93
P064,M042,SKU_E,1914,40.28
P087,M016,SKU_B,668,16.01
P098,M005,SKU_A,1860,39.91
P079,M092,SKU_B,559,13.13
P047,M068,SKU_B,1596,34.24
P057,M043,SKU_C,1800,36.71
P001,M098,SKU_E,1452,30.55
P029,M061,SKU_C,752,16.35
P056,M037,SKU_E,366,8.84
P056,M006,SKU_E,1251,26.55
P052,M059,SKU_A,1154,24.75
P026,M038,SKU_B,818,18.83
P008,M043,SKU_B,1718,35.01
P057,M093,SKU_E,405,10.38
P034,M054,SKU_C,302,8.91
P050,M094,SKU_C,1456,31.53
P093,M006,SKU_D,628,14.3
P008,M091,SKU_E,936,21.6
P043,M049,SKU_E,1589,33.14
P098,M006,SKU_C,1116,23.92
P024,M022,SKU_A,263,7.11
P024,M010,SKU_C,517,12.49
P077,M082,SKU_B,1995,42.16
P064,M086,SKU_C,1219,25.97
P045,M067,SKU_D,1321,26.96
P084,M032,SKU_B,1925,39.54
P064,M069,SKU_D,1414,29.19
P087,M054,SKU_E,1657,34.16
P028,M018,SKU_E,514,11.4
P068,M037,SKU_E,133,5.01
P069,M078,SKU_A,793,18.01
P072,M076,SKU_E,1006,20.67
P091,M095,SKU_A,397,10.41
P061,M035,SKU_C,681,15.55
P007,M021,SKU_D,1844,38.52
P004,M081,SKU_C,1771,38.26
P074,M024,SKU_E,1522,31.22
P048,M004,SKU_D,1588,34.75
P059,M083,SKU_C,766,17.35
P084,M068,SKU_D,756,17.65
P037,M005,SKU_E,152,5.73
P060,M041,SKU_A,1006,22.21
P073,M015,SKU_C,1148,25.37
P072,M051,SKU_B,457,10.69
P047,M055,SKU_D,1318,27.58
P094,M093,SKU_B,437,9.56
P014,M049,SKU_E,719,16.31
P028,M042,SKU_C,1082,24.05
P050,M073,SKU_A,236,6.95
P031,M082,SKU_E,1175,26.39
P056,M027,SKU_A,1024,21.9
P060,M084,SKU_A,1527,33.07
P021,M090,SKU_A,741,15.83
P023,M008,SKU_C,1647,33.51
P092,M096,SKU_E,939,20.7
P038,M023,SKU_E,1461,30.48
P059,M071,SKU_D,1192,24.73
P001,M045,SKU_C,557,13.05
P087,M060,SKU_D,112,3.22
P008,M007,SKU_B,1625,33.21
P089,M036,SKU_E,1742,37.29
P096,M074,SKU_C,438,10.15
P041,M044,SKU_E,455,11.47
P020,M004,SKU_A,606,13.14
P066,M090,SKU_A,1931,39.54
P082,M063,SKU_E,967,20.39
P026,M039,SKU_C,1000,22.21
P029,M097,SKU_B,1488,31.4
P016,M025,SKU_D,1316,28.43
P067,M081,SKU_E,1356,30.09
P001,M020,SKU_E,725,17.41
P027,M021,SKU_D,528,12.53
P094,M080,SKU_B,1995,42.03
P017,M031,SKU_C,1906,40.87
P038,M089,SKU_D,622,15.02
P084,M038,SKU_E,1570,34.33
P092,M019,SKU_C,871,19.95
P022,M008,SKU_A,414,10.55
P022,M064,SKU_C,885,18.64
P094,M007,SKU_A,1735,35.85
P034,M099,SKU_B,1152,25.13
P041,M081,SKU_E,1359,29.58
P092,M072,SKU_A,370,8.97
P010,M017,SKU_E,1298,27.37
P033,M071,SKU_C,605,13.13
P049,M082,SKU_B,1813,37.57
P018,M092,SKU_D,1758,37.64
P008,M052,SKU_D,1927,41.13
P053,M050,SKU_D,1895,39.45
P038,M093,SKU_B,1815,37.89
P083,M043,SKU_B,1580,32.16
P037,M068,SKU_A,841,19.33
P094,M091,SKU_C,180,4.88
P012,M028,SKU_C,851,18.77
P078,M093,SKU_A,1594,32.44
P008,M085,SKU_A,1726,35.57
P086,M021,SKU_A,187,4.99
P072,M078,SKU_B,636,14.94
P021,M026,SKU_A,351,7.89
P029,M012,SKU_B,1343,27.54
P069,M083,SKU_B,502,11.71
P039,M012,SKU_B,914,21.1
P051,M028,SKU_E,343,8.57
P051,M085,SKU_A,412,9.34
P042,M027,SKU_D,1721,36.63
P068,M001,SKU_E,1220,27.02
P016,M008,SKU_E,1762,37.57
P090,M078,SKU_B,233,6.12
P032,M100,SKU_C,1680,35.6
P005,M059,SKU_E,1194,24.67
P029,M039,SKU_A,1021,21.65
P024,M075,SKU_B,1005,23.09
P062,M088,SKU_D,1937,41.63
P081,M092,SKU_A,885,18.74
P056,M033,SKU_D,152,5.96
P040,M029,SKU_E,1341,28.97
P057,M016,SKU_B,121,3.12
P078,M006,SKU_C,251,7.06
P052,M057,SKU_D,437,10.27
P073,M100,SKU_C,1406,30.24
P018,M013,SKU_E,545,12.22
P065,M055,SKU_A,652,15.31
P057,M070,SKU_C,399,8.94
P010,M083,SKU_A,1093,24.57
P063,M081,SKU_C,188,5.0
P064,M010,SKU_E,1523,33.44
P049,M007,SKU_E,1939,41.25
P081,M016,SKU_C,573,12.23
P003,M062,SKU_A,803,17.81
P088,M063,SKU_E,897,20.59
P080,M023,SKU_E,1615,33.8
P010,M035,SKU_D,1021,22.09
P006,M049,SKU_B,1000,21.5
P088,M071,SKU_D,1854,37.6
P010,M035,SKU_D,1021,22.09
P092,M085,SKU_C,1161,25.16
P032,M060,SKU_E,1576,33.72
P038,M093,SKU_D,1254,25.88
P077,M028,SKU_E,1612,35.08
P076,M091,SKU_E,1960,41.9
P002,M060,SKU_A,1407,30.85
P061,M096,SKU_B,843,17.67
P033,M017,SKU_B,1734,37.35
P016,M032,SKU_A,1550,33.52
P062,M004,SKU_C,481,12.44
P013,M088,SKU_B,1828,37.49
P038,M092,SKU_E,1262,26.95
P006,M028,SKU_E,1460,31.86
P075,M026,SKU_B,1341,29.43
P035,M088,SKU_A,884,20.66
P039,M093,SKU_D,974,21.72
P031,M089,SKU_B,1721,35.28
P063,M001,SKU_A,537,12.93
P058,M081,SKU_A,1272,28.04
P070,M020,SKU_A,1436,30.28
P054,M048,SKU_A,622,13.47
P078,M048,SKU_E,1391,28.65
P020,M028,SKU_D,1355,27.89
P025,M042,SKU_D,566,11.91
P035,M039,SKU_B,290,7.74
P032,M086,SKU_C,1463,30.59
P034,M051,SKU_E,324,9.14
P011,M010,SKU_A,1279,26.98
P057,M082,SKU_E,1020,22.37
P055,M075,SKU_A,1213,26.67
P045,M095,SKU_D,1979,41.16
P018,M063,SKU_E,1543,31.82
P050,M060,SKU_C,736,17.4
P092,M096,SKU_E,939,20.7
P063,M052,SKU_C,1602,33.98
P083,M029,SKU_E,1434,30.47
P060,M051,SKU_E,324,8.66
P046,M097,SKU_B,971,21.21
P024,M083,SKU_A,459,12.03
P031,M094,SKU_D,647,14.51
P007,M033,SKU_A,1310,26.85
P065,M088,SKU_D,1704,36.0
P035,M098,SKU_E,948,20.87
P059,M029,SKU_E,439,10.31
P052,M100,SKU_E,1277,28.26
P037,M061,SKU_E,479,10.47
P013,M035,SKU_A,1660,34.32
P087,M098,SKU_C,273,7.04
P014,M021,SKU_A,332,7.55
P035,M033,SKU_B,1573,33.61
P093,M078,SKU_E,525,12.2
P077,M085,SKU_D,1968,41.87
P045,M022,SKU_C,1245,26.81
P050,M034,SKU_D,1152,24.9
P007,M034,SKU_A,434,11.17
P041,M063,SKU_E,1406,30.33
P004,M002,SKU_D,1890,38.4
P067,M005,SKU_A,1676,34.5
P062,M099,SKU_E,431,11.09
P060,M057,SKU_A,1152,25.13
P013,M011,SKU_D,225,5.09
P095,M032,SKU_E,965,21.61
P057,M078,SKU_C,561,14.05
P043,M075,SKU_B,421,10.77
P078,M057,SKU_C,968,22.13
P006,M004,SKU_A,791,18.45
P061,M077,SKU_D,1797,38.77
P012,M014,SKU_E,915,20.57
P088,M048,SKU_E,1397,30.92
P052,M004,SKU_A,1194,24.43
P066,M055,SKU_A,938,21.14
P020,M012,SKU_D,1389,28.73
P027,M082,SKU_B,1932,40.38
P075,M033,SKU_D,1824,39.03
P017,M036,SKU_E,782,16.52
P018,M098,SKU_C,1607,34.18
P100,M058,SKU_A,423,10.62
P083,M076,SKU_E,173,4.68
P025,M021,SKU_C,808,17.85
P008,M092,SKU_B,463,10.95
P094,M095,SKU_B,1827,38.18
P004,M028,SKU_B,1919,39.23
P074,M046,SKU_C,1924,40.68
P051,M035,SKU_D,131,3.66
P027,M043,SKU_C,875,20.22
P011,M033,SKU_D,527,13.43
P036,M072,SKU_E,318,7.0
P077,M024,SKU_E,274,8.31
P029,M056,SKU_C,1725,35.71
P043,M001,SKU_B,1891,38.8
P044,M005,SKU_B,1121,24.95
P072,M013,SKU_C,1172,25.47
P081,M052,SKU_D,870,18.21
P045,M071,SKU_D,1680,34.77
P050,M098,SKU_A,223,7.1
P049,M089,SKU_E,1519,31.4
P034,M089,SKU_C,787,16.44
P018,M043,SKU_A,855,19.58
P081,M062,SKU_B,1383,28.29
P097,M084,SKU_C,801,17.89
P048,M068,SKU_D,1617,33.54
P021,M065,SKU_E,504,11.11
P061,M050,SKU_E,673,14.85
P091,M051,SKU_D,1985,42.17
P067,M068,SKU_A,1775,36.61
P030,M091,SKU_E,1700,35.49
P068,M075,SKU_A,1798,37.57
P046,M096,SKU_D,698,16.95
P023,M075,SKU_C,962,21.83
P011,M057,SKU_C,367,9.95
P023,M098,SKU_D,305,8.87
P065,M029,SKU_D,479,10.24
P025,M057,SKU_B,796,17.62
P088,M090,SKU_A,1821,37.17
P043,M049,SKU_B,700,15.13
P014,M033,SKU_C,699,16.34
P052,M042,SKU_C,472,12.24
P051,M076,SKU_E,1960,40.03
P004,M058,SKU_C,288,7.8
P065,M091,SKU_B,287,6.61
P043,M039,SKU_E,528,13.37
P044,M058,SKU_A,1832,37.85
P061,M079,SKU_A,1937,40.14
P077,M001,SKU_B,1408,30.01
P075,M089,SKU_E,1394,28.75
P071,M041,SKU_D,297,6.49
P076,M055,SKU_C,1766,37.66
P084,M093,SKU_C,316,6.92
P034,M027,SKU_D,1903,40.71
P014,M053,SKU_C,948,21.7
P057,M019,SKU_A,1034,22.58
P070,M071,SKU_D,532,12.77
P061,M016,SKU_E,1857,37.93
P099,M037,SKU_C,1712,34.97
P040,M033,SKU_C,820,18.95
P010,M050,SKU_A,887,20.46
P069,M061,SKU_B,841,19.36
P072,M004,SKU_A,1425,29.78
P027,M077,SKU_D,448,11.8
P030,M065,SKU_D,861,19.6
P022,M099,SKU_C,1601,33.83
P035,M010,SKU_C,1815,38.26
P023,M077,SKU_B,1970,42.28
P053,M016,SKU_A,578,14.17
P025,M057,SKU_B,796,17.62
P045,M097,SKU_A,1582,32.62
P019,M034,SKU_C,371,10.04
P055,M084,SKU_B,1740,36.68
P064,M020,SKU_C,146,5.73
P012,M010,SKU_D,470,10.24
P027,M077,SKU_E,746,17.63
P001,M093,SKU_E,598,12.52
P023,M022,SKU_D,1419,30.71
P039,M051,SKU_C,1114,24.89
P043,M079,SKU_B,1634,34.25
P097,M068,SKU_E,1853,37.97
P069,M022,SKU_B,1021,22.61
P023,M046,SKU_C,289,6.85
P079,M077,SKU_D,1958,39.8
P008,M089,SKU_C,711,16.73
P005,M066,SKU_B,1332,28.31
P019,M017,SKU_E,377,8.46
P007,M002,SKU_C,1749,36.11
P080,M041,SKU_A,1978,40.29
P093,M013,SKU_C,727,16.19
P079,M044,SKU_C,232,6.0
P058,M007,SKU_C,698,15.26
P019,M090,SKU_A,852,18.98
P042,M094,SKU_B,583,12.64
P056,M049,SKU_A,1851,38.49
P078,M090,SKU_E,240,5.47
P028,M003,SKU_A,171,4.96
P047,M068,SKU_D,636,14.58
P076,M049,SKU_D,1373,28.31
P013,M067,SKU_A,1680,36.26
P044,M007,SKU_D,1146,25.45
P075,M048,SKU_C,1868,38.06
P017,M082,SKU_E,752,17.44
P048,M008,SKU_E,1876,38.79
P027,M066,SKU_B,987,22.06
P087,M008,SKU_D,267,6.44
P082,M016,SKU_A,1743,36.77
P085,M004,SKU_A,1684,34.72
P087,M099,SKU_D,683,16.37
P042,M014,SKU_B,598,12.76
P089,M095,SKU_B,1198,25.09
P094,M030,SKU_D,293,8.53
P055,M030,SKU_E,1624,33.01
P022,M085,SKU_B,135,5.67
P053,M056,SKU_C,126,4.34
P028,M023,SKU_D,1726,35.08
P066,M059,SKU_D,1658,34.93
P094,M092,SKU_E,579,12.14
P007,M057,SKU_C,136,5.68
P099,M079,SKU_A,1102,22.67
P086,M048,SKU_D,834,19.54
P085,M025,SKU_B,765,16.58
P048,M039,SKU_A,658,14.21
P076,M094,SKU_C,1839,39.04
P001,M018,SKU_C,1142,25.15
P041,M010,SKU_E,1973,42.37
P049,M026,SKU_B,1095,23.6
P049,M081,SKU_C,1925,40.54
P030,M086,SKU_B,657,15.27
P006,M071,SKU_A,618,15.03
P050,M076,SKU_E,991,22.02
P047,M033,SKU_D,1362,29.51
P069,M074,SKU_A,1449,30.9
P082,M021,SKU_E,682,15.88
P089,M080,SKU_B,1938,40.64
P047,M019,SKU_D,1435,29.45
P078,M081,SKU_D,1126,24.36
P082,M015,SKU_A,711,14.88
P056,M079,SKU_B,1729,36.74
P049,M092,SKU_B,864,18.15
P018,M015,SKU_E,177,6.15
P029,M021,SKU_D,259,7.93
P030,M092,SKU_C,173,4.0
P049,M077,SKU_D,854,18.6
P001,M043,SKU_C,1614,33.16
P032,M001,SKU_C,283,8.18
P050,M011,SKU_B,239,7.45
P081,M015,SKU_D,181,4.34
P068,M070,SKU_A,1518,31.32
P023,M016,SKU_B,799,17.06
P005,M012,SKU_B,693,16.1
P005,M008,SKU_E,1670,35.4
P091,M046,SKU_A,604,14.05
P089,M049,SKU_E,432,10.51
P011,M084,SKU_A,1285,27.46
P002,M083,SKU_D,894,18.7
P008,M043,SKU_A,1367,28.22
P046,M091,SKU_E,564,12.3
P043,M062,SKU_C,1801,37.95
P080,M092,SKU_E,1755,35.79
P059,M090,SKU_B,1850,37.99
P035,M028,SKU_A,550,11.57
P018,M056,SKU_B,898,18.52
P098,M079,SKU_A,1172,24.86
P085,M031,SKU_C,1277,27.29
P073,M090,SKU_E,1490,30.69
P046,M065,SKU_C,1563,32.18
P036,M094,SKU_B,1403,29.03
P077,M095,SKU_A,1605,34.41
P053,M064,SKU_B,1274,26.99
P033,M060,SKU_B,498,11.0
P079,M022,SKU_B,1960,40.18
P062,M093,SKU_B,1543,33.23
P090,M071,SKU_D,1105,23.42
P051,M007,SKU_E,358,8.8
P023,M009,SKU_B,1936,41.05
P090,M046,SKU_D,1204,24.91
P060,M081,SKU_C,1429,30.4
P096,M021,SKU_E,1069,22.91
P003,M096,SKU_D,177,6.05
P094,M024,SKU_D,903,19.36
P006,M076,SKU_C,1572,32.58
P068,M083,SKU_E,869,19.13
P075,M011,SKU_E,1080,24.18
P075,M050,SKU_C,1875,38.73
P083,M067,SKU_D,528,12.76
P093,M030,SKU_B,456,9.63
P070,M054,SKU_A,845,19.84
P085,M034,SKU_E,428,9.72
P006,M085,SKU_E,587,12.9
P024,M062,SKU_C,1245,26.53
P070,M068,SKU_B,134,5.66
P076,M015,SKU_A,104,3.69
P005,M065,SKU_A,458,11.86
P005,M070,SKU_B,1040,22.88
P086,M008,SKU_D,727,17.32
P044,M082,SKU_B,1020,21.27
P050,M028,SKU_D,1386,29.48
P062,M060,SKU_C,906,20.28
P013,M027,SKU_D,1634,35.02
P044,M063,SKU_C,1010,22.2
P090,M039,SKU_C,1561,33.7
P041,M063,SKU_E,1406,30.33
P009,M084,SKU_B,641,15.4
P098,M021,SKU_C,239,6.44
P033,M046,SKU_A,1471,30.16
P008,M006,SKU_D,896,20.18
P084,M028,SKU_E,635,13.9
P030,M055,SKU_B,1891,39.81
P089,M020,SKU_E,1044,23.66
P066,M094,SKU_A,697,15.54
P022,M021,SKU_E,359,8.98
P099,M051,SKU_E,1995,41.51
P086,M056,SKU_C,425,10.66
P034,M051,SKU_C,1876,38.76
P042,M088,SKU_D,1538,32.29
P027,M081,SKU_C,1300,27.69
P090,M096,SKU_A,388,9.77
P019,M052,SKU_B,1656,34.07
P093,M072,SKU_D,1351,28.56
P041,M014,SKU_E,1700,35.84
P071,M079,SKU_C,742,16.45
P011,M041,SKU_E,1413,29.1
P043,M034,SKU_A,1316,28.52
P061,M064,SKU_B,890,18.44
P061,M011,SKU_E,709,15.55
P051,M067,SKU_E,1384,30.18
P082,M004,SKU_D,552,12.92
P019,M083,SKU_B,1177,26.17
P087,M087,SKU_C,1910,39.33
P035,M005,SKU_E,616,13.4
P033,M048,SKU_B,926,21.06
P072,M021,SKU_A,1046,21.6
P062,M013,SKU_B,1338,29.31
P041,M064,SKU_D,604,14.38
P096,M037,SKU_A,1049,22.57
P048,M097,SKU_A,1895,38.5
P004,M085,SKU_D,1535,31.62
P072,M043,SKU_A,1415,30.68
P085,M074,SKU_E,1208,25.86
P093,M010,SKU_E,113,4.24
P052,M078,SKU_C,1309,28.11
P047,M007,SKU_D,1692,35.58
P003,M078,SKU_D,216,4.95
P078,M038,SKU_E,566,12.97
P050,M063,SKU_B,880,18.83
P055,M074,SKU_A,845,17.73
P020,M029,SKU_D,837,17.55
P047,M043,SKU_C,1537,33.17
P066,M054,SKU_C,499,11.4
P012,M057,SKU_E,378,8.09
P040,M044,SKU_A,251,6.05
P092,M079,SKU_B,966,21.62
P027,M014,SKU_B,983,20.55
P053,M083,SKU_C,156,5.0
P008,M092,SKU_C,852,17.73
P077,M068,SKU_D,1726,36.82
P068,M087,SKU_B,145,4.23
P006,M022,SKU_C,690,14.54
P013,M097,SKU_D,847,18.21
P060,M089,SKU_B,1256,26.28
P057,M088,SKU_B,1737,35.64
P059,M060,SKU_D,103,4.75
P085,M091,SKU_A,413,11.12
P054,M041,SKU_E,147,5.86
P027,M093,SKU_A,1615,32.89
P038,M059,SKU_E,1674,36.21
P045,M070,SKU_B,325,8.09
P085,M066,SKU_A,797,16.91
P058,M067,SKU_C,291,6.92
P091,M011,SKU_B,1372,28.2
P064,M089,SKU_D,647,13.54
P014,M066,SKU_E,1485,31.19
P015,M074,SKU_D,403,8.79
P071,M078,SKU_B,1455,31.13
P081,M012,SKU_E,1123,23.55
P005,M067,SKU_A,987,21.11
P082,M033,SKU_D,1612,35.07
P096,M095,SKU_A,365,9.48
P008,M093,SKU_D,666,14.75
P032,M029,SKU_D,311,6.92
P010,M019,SKU_B,385,10.18
P048,M086,SKU_C,722,15.06
P091,M071,SKU_D,968,21.04
P032,M076,SKU_E,744,17.73
P081,M066,SKU_D,1271,27.2
P075,M016,SKU_B,1139,24.32
P014,M002,SKU_A,946,19.86
P075,M095,SKU_D,1556,33.84
P010,M055,SKU_C,1235,26.99
P039,M015,SKU_E,648,13.92
P087,M074,SKU_D,665,14.07
P007,M001,SKU_A,307,7.33
P001,M087,SKU_D,1553,31.69
P064,M025,SKU_E,174,5.04
P064,M077,SKU_A,179,5.63
P033,M097,SKU_E,1687,35.59
P016,M033,SKU_A,844,17.56
P025,M076,SKU_B,699,15.64
P043,M031,SKU_A,1008,20.72
P049,M040,SKU_D,1699,34.74
P054,M039,SKU_E,264,7.33
P054,M100,SKU_E,1743,37.85
P059,M004,SKU_C,1318,27.23
P088,M052,SKU_E,1696,35.55
P057,M037,SKU_B,1121,24.33
P025,M005,SKU_C,1331,28.02
P052,M069,SKU_A,1085,24.24
P021,M051,SKU_A,1195,26.12
P081,M045,SKU_C,1748,36.62
P061,M026,SKU_D,847,18.78
P095,M094,SKU_D,924,21.22
P056,M036,SKU_A,648,15.64
P076,M021,SKU_B,183,5.18
P052,M057,SKU_E,172,4.26
P088,M006,SKU_D,1851,39.84
P010,M060,SKU_E,463,10.17
P032,M082,SKU_B,757,16.15
P026,M045,SKU_E,1081,22.21
P084,M074,SKU_D,606,13.86
